activity,x-axis,y-axis,z-axis
Jogging,-0.65,11.56,10.12
Jogging,2.87,-1.73,4.2495484
Jogging,-1.65,6.93,-3.21
Jogging,-4.1,14.14,-4.630918
Jogging,-1.99,7.7,-3.6
Jogging,-8.01,3.49,-5.09
Jogging,-4.33,18.89,0.99
Jogging,-2.64,-1.04,10.95
Jogging,6.74,17.54,8.62
Jogging,-6.55,2.22,-10.800936
Jogging,-4.9,16.47,8.35
Jogging,2.98,-6.55,-3.3
Jogging,19.8,-1.12,4.52
Jogging,6.05,1.8,11.182305
Jogging,11.69,-1.38,13.375181
Jogging,0.8,-3.87,-7.08
Jogging,1.5,8.47,-2.7921712
Jogging,-0.46,5.05,2.9147544
Jogging,0.72,18.05,11.69
Jogging,-9.58,-8.5,-9.51
Jogging,-4.56,10.31,-1.04
Jogging,4.25,1.73,4.86
Jogging,2.22,-14.02,-5.05
Jogging,7.93,1.18,12.26
Jogging,-2.64,3.91,-3.255263
Jogging,-7.21,0.42,0.38
Jogging,16.7,10.04,9.72
Jogging,-12.68,7.5,-0.72
Jogging,1.27,12.45,7.164303
Jogging,-2.45,-1.88,-4.21
Jogging,5.5571017,14.709975,7.43671
Jogging,-12.18,2.72,-6.82
Jogging,15.43,8.2,13.63
Jogging,-10.38,19.23,5.18
Jogging,3.83,-9.0,0.23154591
Jogging,-1.73,1.54,-2.83
Jogging,-2.83,0.95,-4.5900574
Jogging,-18.24,-2.96,8.31
Jogging,-17.35,-7.44,1.14
Jogging,-0.76,2.07,-4.7126403
Jogging,-1.95,-2.53,1.14
Jogging,-2.34,3.41,-0.84
Jogging,6.59,-3.95,-0.11
Jogging,-12.83,-7.04,-4.3312707
Jogging,10.53,13.21,-2.45
Jogging,-7.27,6.17,0.65
Jogging,10.12,1.76,1.84
Jogging,-0.61,3.06,11.45
Jogging,3.91,3.87,2.152015
Jogging,1.95,3.17,-0.3
Jogging,-2.68,19.57,0.57
Jogging,1.88,-0.84,-2.37
Jogging,-9.23,5.9,-10.95
Jogging,-6.7,0.08,-0.53119355
Jogging,9.62,-0.04,5.33
Jogging,-3.36,7.35,4.372132
Jogging,-9.51,13.53,1.95
Jogging,-8.24,9.3,-11.07
Jogging,19.91,2.37,-3.17
Jogging,-0.46,-4.29,-13.756551
Jogging,1.99,4.14,2.34
Jogging,-1.27,6.44,4.1
Jogging,-13.02,19.57,-8.85
Jogging,9.85,6.55,-1.920469
Jogging,-14.25,14.63,-5.05
Jogging,-4.52,16.74,1.57
Jogging,1.33,9.04,1.33
Jogging,-1.18,-2.72,3.34
Jogging,-1.23,1.61,-0.57
Jogging,0.5,3.95,-2.03
Jogging,-14.06,12.6,-1.88
Jogging,-3.57,17.73,9.888372
Jogging,-9.89,7.16,-4.25
Jogging,-17.47,8.39,-4.21
Jogging,1.12,4.9,3.759216
Jogging,-0.34,8.35,7.55
Jogging,15.64,6.13,12.53072
Jogging,-5.83,17.86,7.63
Jogging,-11.22,16.78,-9.152874
Jogging,15.7,15.43,-3.9771416
Jogging,19.95,18.54,1.92
Jogging,8.16,19.57,-11.95
Jogging,7.08,-6.74,5.7477865
Jogging,-16.97,7.12,-6.21
Jogging,-8.05,17.67,4.944186
Jogging,-8.77,15.66,-2.79
Jogging,-7.55,3.17,3.26
Jogging,0.95,4.71,6.1700177
Jogging,-0.08,-3.79,-5.86
Jogging,2.18,19.57,-2.41
Jogging,17.5,17.82,-6.0474343
Jogging,4.14,-8.43,4.903325
Jogging,-3.02,1.73,-1.46
Jogging,-19.23,19.65,-1.8
Jogging,-1.14,6.82,2.152015
Jogging,0.04,14.18,-1.42
Jogging,-4.29,2.53,4.33
Jogging,-6.32,-16.63,-6.28
Jogging,-5.67,19.76,-5.52
Jogging,1.99,6.05,2.070293
Jogging,6.78,10.27,0.27
Jogging,13.72,-1.69,-2.3
Jogging,1.54,18.01,-1.920469
Jogging,-17.58,14.9,-7.6546354
Jogging,-16.82,19.57,-3.11
Jogging,19.57,19.5,-0.10896278
Jogging,17.5,19.57,9.697687
Jogging,4.1,5.33,1.1441092
Jogging,-8.08,4.9,7.08
Jogging,-11.73,4.94,12.53
Jogging,-5.94,-5.94,-2.72
Jogging,-3.3,2.96,-2.2201166
Jogging,-9.47,4.86,7.16
Jogging,0.99,-3.17,1.53
Jogging,9.81,1.8,-2.1792557
Jogging,-3.76,-6.85,4.18
Jogging,5.52,12.72,6.4015636
Jogging,0.65,2.96,0.0
Jogging,8.01,9.72,3.87
Jogging,2.83,-5.28,0.61291564
Jogging,-8.73,3.3,5.938472
Jogging,5.18,-13.21,-10.61
Jogging,16.4,9.96,0.7627395
Jogging,14.37,19.57,-2.6014864
Jogging,-19.15,10.0,10.31
Jogging,-19.61,5.6,-11.45
Jogging,-0.84,2.6,0.27240697
Jogging,-0.19,-1.14,-1.61
Jogging,10.15,4.02,5.56
Jogging,7.44,7.35,-1.88
Jogging,-17.67,19.11,-9.0
Jogging,11.8,5.79,8.85
Jogging,-1.42,-14.18,-12.762266
Jogging,-8.5,16.04,11.985906
Jogging,-19.61,7.27,-6.21
Jogging,9.58,4.71,6.4424243
Jogging,-7.31,-8.08,-1.95
Jogging,7.89,11.35,7.46
Jogging,-4.75,17.73,-0.42
Jogging,-1.76,3.11,-6.85
Jogging,0.57,-4.33,4.75
Jogging,3.45,-5.05,-8.580819
Jogging,-6.17,0.15,-0.04
Jogging,17.97,5.63,3.9090397
Jogging,0.99,11.8,9.66
Jogging,15.83,2.03,11.11
Jogging,5.33,19.53,-4.21
Jogging,18.24,8.81,-6.13
Jogging,9.92,15.89,-5.41
Jogging,19.0,19.57,-5.6252036
Jogging,6.7,-4.14,5.243834
Jogging,-13.72,13.06,3.8681788
Jogging,3.17,0.57,-2.070293
Jogging,2.79,5.37,4.52
Jogging,2.37,-18.96,-4.29
Jogging,4.4,-4.56,5.43
Jogging,-5.94,19.57,9.915613
Jogging,7.12,18.89,0.61
Jogging,-13.21,19.19,5.706926
Jogging,-19.57,-19.61,-4.52
Jogging,-1.76,-4.37,-4.86
Jogging,16.02,13.06,-5.6252036
Jogging,3.87,19.19,3.5276701
Jogging,-16.44,-4.33,-3.173541
Jogging,1.18,5.71,2.0294318
Jogging,0.89,17.97,-0.53119355
Jogging,8.05,-0.65,-0.38
Jogging,6.55,-4.25,0.88532263
Jogging,4.02,13.33,-1.46
Jogging,11.84,17.31,-1.69
Jogging,-0.11,1.57,-2.0294318
Jogging,-4.33,18.85,12.95
Jogging,6.24,14.86,14.37
Jogging,8.58,8.47,12.83
Jogging,-4.82,9.53,-4.48
Jogging,-15.6,10.19,-6.43
Jogging,-6.0201936,19.57244,4.140586
Jogging,4.63,19.57,-8.812365
Jogging,19.53,-3.95,7.5
Jogging,2.34,3.41,0.313268
Jogging,-7.04,-1.92,5.012288
Jogging,5.56,19.53,3.173541
Jogging,-1.33,5.41,-1.31
Jogging,-12.72,1.14,-5.56
Jogging,-19.61,5.67,-7.78
Jogging,-11.56,-18.66,0.27240697
Jogging,13.25,-2.22,7.16
Jogging,11.3,19.57,-3.568531
Jogging,5.05,6.85,8.240311
Jogging,1.46,11.35,6.05
Jogging,-6.78,19.04,17.67
Jogging,-0.3,-7.27,-1.42
Jogging,19.57,18.73,-3.173541
Jogging,19.57,17.27,-1.65
Jogging,-15.47,2.53,-6.93
Jogging,7.4,6.02,1.1168685
Jogging,-2.18,14.67,9.92
Jogging,-7.7,-5.86,-3.21
Jogging,-18.58,-0.19,3.17
Jogging,-15.43,-7.01,13.02
Jogging,-6.17,-10.0,-4.0180025
Jogging,-19.61,-18.24,4.440233
Jogging,-14.02,11.45,-4.56
Jogging,-6.85,18.85,17.86
Jogging,0.6537767,12.067628,3.1463003
Jogging,-3.36,-1.18,-2.9147544
Jogging,-10.04,9.85,10.691973
Jogging,-9.92,19.57,6.4015636
Jogging,17.62,18.39,-2.6014864
Jogging,-13.76,19.57,6.3198414
Jogging,-0.42,-1.69,2.7649305
Jogging,-1.88,9.38,-1.99
Jogging,-0.5,18.58,-2.49
Jogging,-11.73,16.51,-2.6
Jogging,16.36,13.82,-2.2609777
Jogging,9.43,-4.25,7.7772183
Jogging,1.33,2.15,-0.72
Jogging,1.46,19.53,9.765789
Jogging,9.19,17.73,2.45
Jogging,14.82,18.05,4.86
Jogging,-0.34,15.79,13.6748295
Jogging,2.7649305,3.3778462,2.4925237
Jogging,-9.47,7.35,4.29
Jogging,2.49,-5.13,2.72
Jogging,-1.38,-1.65,1.92
Jogging,5.98,-5.28,-2.53
Jogging,4.33,16.21,-3.6
Jogging,-2.18,3.38,-0.3405087
Jogging,19.57,6.78,-9.0
Jogging,-6.51,14.86,3.0645783
Jogging,3.21,-5.79,-3.76
Jogging,15.28,17.88,4.14
Jogging,5.63,5.86,8.31
Jogging,4.1,8.66,-13.29
Jogging,-0.38,16.78,3.49
Jogging,-1.04,-4.71,-2.68
Jogging,-18.96,11.92,-1.95
Jogging,6.09,0.69,5.053149
Jogging,5.28,4.86,4.372132
Jogging,2.64,-6.09,-1.1168685
Jogging,-4.75,2.72,4.862464
Jogging,15.66,3.64,-4.7535014
Jogging,6.66,-3.95,5.012288
Jogging,4.6,-0.57,1.5390993
Jogging,-13.4,2.98,2.9556155
Jogging,2.49,8.05,7.9270425
Jogging,-2.87,-0.91,5.37
Jogging,-1.88,-5.9,-6.17
Jogging,2.22,0.19,-4.25
Jogging,1.46,14.25,14.75
Jogging,10.42,4.86,-2.53
Jogging,-3.06,-15.62,1.18
Jogging,2.64,-3.11,-3.68
Jogging,10.95,1.18,12.79
Jogging,-1.33,1.57,0.61
Jogging,-19.15,0.11,-7.12
Jogging,19.04,-5.33,0.15
Jogging,2.79,-4.21,-3.34
Jogging,-18.62,3.17,14.06
Jogging,-14.6,19.38,-3.568531
Jogging,-2.18,13.63,7.35
Jogging,1.76,10.12,-1.3756552
Jogging,5.52,1.73,0.04
Jogging,0.38,14.9,-0.46
Jogging,5.79,-8.92,-12.91
Jogging,1.76,12.83,3.15
Jogging,-17.92,-11.11,-7.31
Jogging,-13.4,-10.46,14.82
Jogging,2.91,15.85,-1.7570249
Jogging,-2.96,17.54,4.6
Jogging,-0.61,16.32,-9.575105
Jogging,-11.11,-1.5,1.27
Jogging,0.46,12.68,-2.6832085
Jogging,11.8,18.92,-8.92
Jogging,7.93,3.57,-6.82
Jogging,-1.57,3.91,5.5571017
Jogging,-14.06,-3.36,-4.67
Jogging,-2.26,8.39,-0.65
Jogging,-6.47,-0.69,-3.5957718
Jogging,-1.61,-0.8,-3.91
Jogging,-15.83,-5.98,-11.92
Jogging,-16.21,19.57,-9.888372
Jogging,19.46,-10.53,14.63
Jogging,5.18,-7.5,2.4516625
Jogging,-4.21,-1.65,1.76
Jogging,16.28,-4.94,7.6954966
Jogging,3.6,12.91,11.454713
Jogging,1.76,18.47,17.24336
Jogging,-17.16,13.02,-3.95
Jogging,5.28,0.42,-3.83
Jogging,3.45,1.23,2.9556155
Jogging,5.01,11.41,-3.53
Jogging,5.52,1.92,0.08172209
Jogging,10.53,17.88,7.504812
Jogging,-0.38,-3.36,-10.310603
Jogging,4.59,-10.61,8.35
Jogging,17.08,0.53,13.59
Jogging,-2.98,0.27,-1.18
Jogging,-19.15,-9.15,-7.89
Jogging,19.53,5.05,14.37
Jogging,13.8,2.6,6.238119
Jogging,0.99,1.23,-5.7477865
Jogging,-19.23,-3.41,-0.89
Jogging,-1.69,13.1,-1.54
Jogging,-1.8,3.95,-1.65
Jogging,7.08,13.99,3.21
Jogging,-7.08,13.72,-1.92
Jogging,-13.78,5.79,9.92
Jogging,-9.7,-5.56,-4.37
Jogging,-3.45,18.89,-12.11
Jogging,-0.89,-3.91,-2.64
Jogging,12.45,15.98,6.2789803
Jogging,-16.44,-0.19,1.61
Jogging,-5.9,13.25,15.89
Jogging,4.71,12.76,1.33
Jogging,3.68,17.24,-2.34
Jogging,8.28,4.21,1.27
Jogging,15.02,7.21,6.742072
Jogging,3.41,-6.82,7.25
Jogging,5.43,8.77,8.076866
Jogging,11.5,10.69,12.07
Jogging,7.35,1.92,6.2789803
Jogging,-2.56,11.75,-1.7570249
Jogging,2.14,18.62,10.0
Jogging,-18.43,17.5,-12.22
Jogging,2.8738933,9.112013,4.2086873
Jogging,14.79,-18.92,1.76
Jogging,18.96,-2.03,9.23
Jogging,-3.64,19.57,-4.944186
Jogging,-4.02,-5.09,1.12
Jogging,5.52,0.08,-1.7570249
Jogging,-7.78,6.44,8.16
Jogging,-18.54,-1.33,-3.41
Jogging,-16.51,19.57,1.4982382
Jogging,-0.57,3.68,1.14
Jogging,-18.81,-11.6,3.2961242
Jogging,-3.98,3.06,-0.8
Jogging,0.65,5.01,2.3699405
Jogging,2.8330324,11.958665,-4.440233
Jogging,10.27,19.42,-13.4
Jogging,-6.7,-19.38,-0.8
Jogging,1.65,0.5,-13.87
Jogging,11.73,-1.27,1.14
Jogging,1.23,19.23,-2.07
Jogging,-7.16,12.98,4.5628166
Jogging,-1.38,1.76,-0.23154591
Jogging,-4.79,-4.37,-0.19
Jogging,-7.86,-6.17,-8.96
Jogging,0.53,15.83,1.27
Jogging,14.29,17.77,-14.29
Jogging,17.54,-1.99,7.7772183
Jogging,19.5,-1.95,-1.27
Jogging,-1.76,-4.21,-0.76
Jogging,7.46,-4.25,5.175732
Jogging,11.5,9.81,-0.84
Jogging,4.14,8.39,2.7240696
Jogging,1.7297841,6.3607025,-5.284695
Jogging,-12.07,14.86,-7.7772183
Jogging,-3.64,17.27,7.205164
Jogging,-5.2,8.31,-5.5571017
Jogging,-0.69,-1.61,-1.54
Jogging,-10.08,3.17,-8.730643
Jogging,-6.4,2.22,2.34
Jogging,-2.26,5.09,-6.932757
Jogging,5.94,18.39,-1.18
Jogging,15.43,20.04,-12.15
Jogging,-6.28,12.87,12.49
Jogging,-18.01,-12.72,-3.57
Jogging,6.59,0.69,9.66
Jogging,-17.31,-4.06,-1.46
Jogging,10.0,1.92,4.52
Jogging,5.05,-1.99,0.88532263
Jogging,2.18,4.99,-9.66
Jogging,-16.24,9.85,-13.59
Jogging,-0.65,-4.99,-0.29964766
Jogging,-15.32,16.74,3.53
Jogging,-3.68,1.46,8.689782
Jogging,0.11,-2.37,-7.3141265
Jogging,-4.21,-4.4,5.67
Jogging,-11.03,17.05,-9.28
Jogging,-1.12,-1.95,-1.4573772
Jogging,-7.97,-5.67,-9.466142
Jogging,7.55,12.72,-9.08
Jogging,18.89,8.54,-2.1111538
Jogging,11.07,10.38,-0.27
Jogging,-0.91,4.18,0.65
Jogging,3.79,8.77,-5.47538
Jogging,9.81,-5.2,1.23
Jogging,-4.25,14.06,9.49
Jogging,-6.7,-14.1,-8.35
Jogging,9.0,17.82,0.23
Jogging,19.53,-2.3,2.15
Jogging,-3.06,12.41,-1.88
Jogging,3.83,-4.18,-0.65
Jogging,17.31,8.66,0.53119355
Jogging,-14.98,14.44,-7.27
Jogging,2.3,0.34,-1.27
Jogging,-1.88,-0.53,-1.61
Jogging,11.54,1.76,3.0645783
Jogging,8.31,4.02,-2.982856
Jogging,-17.01,-5.71,-3.83
Jogging,11.14,6.78,11.14
Jogging,15.32,11.73,4.0588636
Jogging,-0.27,0.27,-0.89
Jogging,-6.02,1.5,8.16
Jogging,-2.56,-1.31,-3.1463003
Jogging,4.37,14.25,9.425281
Jogging,-7.04,0.89,-7.89
Jogging,-15.17,13.87,-0.76
Jogging,8.54,19.42,-11.75
Jogging,-18.47,-11.54,-16.89
Jogging,2.79,0.08,0.88532263
Jogging,-1.76,4.29,2.22
Jogging,7.55,18.58,-3.91
Jogging,-19.61,4.9,6.24
Jogging,-4.71,-14.56,-11.56
Jogging,14.02,4.71,10.76
Jogging,3.06,17.69,11.958665
Jogging,11.99,1.65,0.89
Jogging,-0.8,-4.56,-0.65
Jogging,-7.65,-2.3,0.7627395
Jogging,-0.61,14.33,6.05
Jogging,0.46,7.86,3.41
Jogging,4.63,0.04,-3.6
Jogging,2.15,2.53,5.9793324
Jogging,-9.96,1.84,-1.920469
Jogging,-11.3,8.08,-6.4015636
Jogging,0.72,5.22,2.49
Jogging,4.9,12.15,-2.87
Jogging,-1.46,-5.18,-10.991621
Jogging,1.38,-3.79,-2.41
Jogging,8.73,15.51,9.11
Jogging,-3.53,14.56,-5.09
Jogging,2.96,-9.04,5.5571017
Jogging,-7.46,-6.51,-4.7943625
Jogging,6.24,-0.38,3.41
Jogging,3.38,17.05,-2.53
Jogging,-2.79,-1.18,6.28
Jogging,-19.61,-17.08,13.021052
Jogging,6.32,8.96,11.686258
Jogging,-19.61,6.13,-8.24
Jogging,-7.55,11.5,6.1700177
Jogging,-1.8,-3.11,-0.7627395
Jogging,4.14,-2.87,-5.41
Jogging,-6.85,18.58,-1.08
Jogging,3.68,9.96,4.48
Jogging,-18.92,15.02,2.79
Jogging,16.93,16.13,-7.25
Jogging,-6.63,4.37,-4.82
Jogging,-15.6,-9.04,-3.02
Jogging,10.31,-6.05,1.7570249
Jogging,-5.98,14.25,-5.86
Jogging,15.55,11.96,-0.6537767
Jogging,-12.03,11.96,-0.8036005
Jogging,-6.78,-9.19,-6.36
Jogging,-4.02,2.53,0.57
Jogging,17.62,5.22,5.012288
Jogging,-1.95,10.0,-5.41
Jogging,-19.23,13.44,-7.74
Jogging,-18.2,17.16,-4.4
Jogging,0.27,14.37,-0.27240697
Jogging,3.41,1.46,-10.65
Jogging,-10.08,18.5,2.87
Jogging,5.5571017,14.328606,0.38136974
Jogging,10.882658,11.073342,5.8976107
Jogging,0.23,-2.41,4.37
Jogging,0.65,-0.8,-0.84
Jogging,-5.18,18.43,-3.68
Jogging,-2.79,-9.81,3.26
Jogging,-6.93,-8.43,-8.01
Jogging,0.69,-5.63,-2.07
Jogging,-10.0,11.8,-6.742072
Jogging,9.47,-2.03,9.81
Jogging,-19.5,-0.91,3.26
Jogging,7.82,2.3,1.12
Jogging,7.25,-17.97,3.57
Jogging,2.14,2.72,-1.18
Jogging,-3.06,-1.65,-7.273266
Jogging,-1.42,14.44,-2.34
Jogging,-6.28,16.04,-4.56
Jogging,-6.09,19.57,-2.53
Jogging,10.73,11.84,-1.73
Jogging,-16.28,16.74,-0.38
Jogging,12.37,5.79,-6.32
Jogging,10.15,-6.09,5.98
Jogging,5.13,6.82,3.98
Jogging,-16.28,16.04,-8.049625
Jogging,0.76,11.11,-3.02
Jogging,-3.91,3.68,-1.38
Jogging,-17.73,19.57,-1.31
Jogging,-13.48,17.82,3.718355
Jogging,-4.1814466,19.57244,2.9556155
Jogging,-10.53,19.5,2.7921712
Jogging,-19.08,4.29,-8.01
Jogging,-19.27,-12.83,-3.02
Jogging,7.25,1.8,0.76
Jogging,-19.42,-2.72,-0.72
Jogging,3.49,-11.07,2.64
Jogging,17.62,2.34,15.83
Jogging,-12.6,1.18,-1.57
Jogging,10.42,14.14,-5.43
Jogging,-4.75,4.4,-4.1
Jogging,9.38,13.91,-2.03
Jogging,-7.93,14.56,-2.45
Jogging,-5.33,-0.91,-0.27
Jogging,-2.26,3.11,-6.0882955
Jogging,-6.7,-10.69,-10.27
Jogging,-0.72,-3.36,-4.25
Jogging,6.97,5.9,-6.97
Jogging,-1.69,2.53,-0.57
Jogging,-6.36,-9.53,-13.33432
Jogging,-4.6,-5.37,1.33
Jogging,-7.246025,9.915613,3.405087
Jogging,0.65,-6.47,-14.246883
Jogging,6.55,8.12,2.56
Jogging,4.1,-0.61,-3.53
Jogging,1.99,6.13,1.879608
Jogging,-19.61,-16.97,2.9147544
Jogging,19.53,10.73,8.921328
Jogging,12.45,12.15,-3.49
Jogging,-6.63,6.4,4.99
Jogging,-2.87,7.67,-1.92
Jogging,8.58,8.01,6.973618
Jogging,3.57,-1.92,-0.89
Jogging,11.45,3.83,13.25
Jogging,2.53,8.58,-2.53
Jogging,-6.32,-7.31,-3.87
Jogging,-6.02,-17.5,2.75
Jogging,11.35,3.99,-1.0760075
Jogging,11.75,15.66,1.33
Jogging,-8.92,-0.76,-1.6480621
Jogging,-19.11,-15.32,-2.79
Jogging,-8.05,9.3,-3.53
Jogging,-5.2,-0.61,-0.040861044
Jogging,-3.49,6.55,-0.61291564
Jogging,-3.17,-8.01,-2.37
Jogging,18.2,19.57,-3.759216
Jogging,-0.27,-1.73,-2.4516625
Jogging,1.61,-2.87,0.38
Jogging,1.69,19.93,-2.96
Jogging,-2.49,-6.24,-12.067628
Jogging,19.15,10.65,11.372991
Jogging,4.86,9.3,1.42
Jogging,-5.41,-7.74,-5.79
Jogging,-8.43,4.52,2.1111538
Jogging,3.15,-0.38,-3.486809
Jogging,-6.93,15.05,-0.9942854
Jogging,-8.16,-13.99,-3.41
Jogging,1.334794,10.269742,2.3018389
Jogging,10.34,15.6,3.87
Jogging,-3.21,5.79,4.7126403
Jogging,3.79,11.03,4.56
Jogging,12.87,7.16,1.23
Jogging,-10.19,18.35,-3.405087
Jogging,-3.98,2.34,-10.72
Jogging,-4.52,6.36,3.5276701
Jogging,-5.01,17.27,0.19
Jogging,0.72,14.29,8.539958
Jogging,-15.83,17.12,-6.13
Jogging,-17.62,12.37,1.4165162
Jogging,13.48,6.55,1.12
Jogging,3.3,13.02,-16.86
Jogging,2.79,14.75,-2.34
Jogging,2.22,7.16,-1.3075534
Jogging,-10.31,6.09,14.67
Jogging,2.64,8.96,0.04
Jogging,19.42,4.1,-8.85
Jogging,-15.32,19.57,3.99
Jogging,-3.15,-1.92,-7.7
Jogging,0.11,11.8,10.42
Jogging,-16.47,-1.5,-1.99
Jogging,13.76,15.7,2.03
Jogging,5.56,19.53,0.15
Jogging,-7.78,0.46,-4.82
Jogging,11.69,10.61,-4.79
Jogging,-0.27,0.95,0.9942854
Jogging,-0.57,-2.91,-3.83
Jogging,-1.46,-1.04,-1.4573772
Jogging,13.38,1.84,3.38
Jogging,2.37,6.05,1.69
Jogging,-8.2,2.37,-1.08
Jogging,9.38,9.0,-0.34
Jogging,-5.01,7.67,7.55
Jogging,-5.24,0.42,-7.27
Jogging,19.19,7.25,0.50395286
Jogging,6.05,7.12,5.63
Jogging,1.92,8.62,0.95
Jogging,8.2,19.57,-11.99
Jogging,-12.07,19.57,0.19
Jogging,3.3,18.12,-4.1
Jogging,5.13,4.44,0.95342433
Jogging,12.18,18.09,9.193735
Jogging,-2.91,18.12,-1.920469
Jogging,6.4,12.95,-7.082581
Jogging,-7.97,-11.26,-9.11
Jogging,0.69,-1.04,-0.53
Jogging,-18.43,-10.84,9.234595
Jogging,-2.3,-15.66,-2.64
Jogging,-12.3,3.95,11.14
Jogging,-0.95,1.54,2.41
Jogging,-11.33,-13.82,11.96
Jogging,-5.37,0.08,15.4046135
Jogging,-11.45,10.15,-7.86
Jogging,-5.56,15.98,12.217452
Jogging,2.96,14.71,9.234595
Jogging,-11.35,-13.59,-2.6
Jogging,-0.34,-2.56,-7.3141265
Jogging,15.55,0.23,4.440233
Jogging,10.69,-6.32,5.24
Jogging,-0.8,5.67,-1.38
Jogging,-11.45,19.84,3.06
Jogging,19.5,-3.79,2.98
Jogging,1.88,0.19,0.9942854
Jogging,5.43,-0.53,0.04
Jogging,-4.94,-0.34,-5.284695
Jogging,3.83,19.57,-8.267551
Jogging,18.77,14.02,-4.9
Jogging,-6.32,5.09,2.6423476
Jogging,14.1,1.08,0.23154591
Jogging,6.55,15.55,7.44
Jogging,-11.41,-12.6,18.659876
Jogging,2.45,8.81,7.46
Jogging,-0.46,-2.91,-9.234595
Jogging,3.02,6.28,4.59
Jogging,10.73,1.31,-12.26
Jogging,-7.44,-19.61,-2.22
Jogging,7.44,-9.34,-1.7978859
Jogging,0.8,2.96,-3.1463003
Jogging,-2.1111538,-5.8976107,1.6889231
Jogging,12.03,-2.14,4.79
Jogging,-3.91,-4.18,0.34
Jogging,17.54,12.45,-4.18
Jogging,7.7,-1.88,-0.95
Jogging,1.8,6.09,2.3
Jogging,1.14,-4.37,-1.56634
Jogging,3.21,-0.11,-0.6537767
Jogging,-19.61,19.57,-7.9270425
Jogging,2.68,5.9,2.68
Jogging,17.67,18.7,-2.41
Jogging,2.34,-18.16,0.04
Jogging,11.73,3.64,13.14
Jogging,-11.65,5.52,-2.56
Jogging,-6.24,7.06,-3.98
Jogging,-11.8,17.12,-3.17
Jogging,-4.6,-6.63,-0.8
Jogging,-3.68,17.01,14.2877445
Jogging,-4.33,-5.41,-7.44
Jogging,-15.09,-1.42,-0.93
Jogging,-3.87,2.37,1.92
Jogging,1.46,-1.88,-1.84
Jogging,1.18,-5.18,-9.234595
Jogging,0.5,-2.98,-4.02
Jogging,14.14,19.5,1.04
Jogging,-0.99,19.57,-0.61
Jogging,11.75,-4.29,6.05
Jogging,-4.18,-10.72,3.8681788
Jogging,-12.22,2.87,5.829509
Jogging,-6.13,15.66,8.008764
Jogging,-5.41,1.95,6.4
Jogging,-4.94,4.33,3.15
Jogging,-5.6,5.94,5.829509
Jogging,1.12,6.09,-0.3405087
Jogging,18.39,19.46,-0.7627395
Jogging,16.97,-18.12,3.15
Jogging,-1.95,0.0,0.53
Jogging,-0.15,-2.72,9.62
Jogging,4.94,-5.56,-12.340035
Jogging,1.46,8.01,-1.61
Jogging,18.77,11.75,-4.0180025
Jogging,18.2,19.57,-1.7297841
Jogging,4.44,-7.78,1.18
Jogging,7.86,-2.91,-2.6014864
Jogging,-15.21,-3.26,5.41
Jogging,-4.59,0.57,-6.93
Jogging,-15.01,19.57,-5.243834
Jogging,0.72,-8.96,2.11
Jogging,-4.52,4.18,1.56634
Jogging,-16.24,-0.46,8.16
Jogging,3.83,3.64,-14.33
Jogging,0.57,-1.14,-9.534244
Jogging,-5.01,-0.08,-0.04
Jogging,-0.04,-10.0,-1.76
Jogging,-4.29,-7.44,-2.91
Jogging,2.07,7.25,8.62
Jogging,15.13,17.05,-4.0588636
Jogging,1.12,2.98,-3.0237172
Jogging,-6.89,15.7,-4.0180025
Jogging,12.34,10.88,13.21
Jogging,-14.52,7.35,0.34
Jogging,1.65,10.65,0.38136974
Jogging,3.06,8.08,3.38
Jogging,-0.53,-6.63,-12.14935
Jogging,0.53,6.55,7.82
Jogging,-2.83,13.06,0.6537767
Jogging,-11.54,4.18,4.2086873
Jogging,3.718355,12.762266,-3.0237172
Jogging,-2.14,-10.27,3.8273177
Jogging,-17.08,-13.59,-2.37
Jogging,17.05,13.99,-0.08172209
Jogging,-2.83,-1.38,-0.89
Jogging,-3.83,17.82,0.5
Jogging,0.69,7.89,3.1463003
Jogging,3.21,7.86,3.72
Jogging,-5.28,-3.95,-0.04
Jogging,-10.42,15.79,-6.93
Jogging,12.91,14.37,-5.48
Jogging,-0.72,3.79,8.921328
Jogging,-6.66,3.02,3.64
Jogging,-4.75,7.46,4.862464
Jogging,-5.33,16.25,0.7627395
Jogging,11.18,-6.63,-3.34
Jogging,-4.33,-3.3,-2.3426998
Jogging,-1.14,1.88,-3.9499009
Jogging,-3.57,-0.61,5.63
Jogging,19.53,19.57,-9.384419
Jogging,-2.37,4.75,2.1792557
Jogging,13.21,9.11,-3.1054392
Jogging,1.69,-15.51,-9.3
Jogging,-3.02,-0.95,1.84
Jogging,-2.64,-6.63,-4.48
Jogging,-1.04,1.61,2.64
Jogging,0.34,2.98,-1.54
Jogging,1.95,11.3,-5.09
Jogging,0.5,8.62,3.0645783
Jogging,7.63,-5.01,-5.6252036
Jogging,-4.33,3.34,2.982856
Jogging,-5.01,16.63,-3.1463003
Jogging,-19.61,-15.36,4.140586
Jogging,0.15,-2.34,-2.98
Jogging,-11.88,15.7,-5.22
Jogging,2.56,-9.62,-0.95342433
Jogging,-0.95,6.93,-1.42
Jogging,0.99,-4.52,-8.58
Jogging,6.09,9.62,-2.83
Jogging,1.53,-1.65,0.38
Jogging,1.33,1.5,-1.920469
